0.704504	-2.977545E-1	-1.157098E+0
0.704506	-8.635697E-1	-1.348278E+0
0.704508	-1.373060E+0	-1.453845E+0
0.704510	-1.794041E+0	-1.468650E+0
0.704512	-2.106881E+0	-1.392693E+0
0.704514	-2.285508E+0	-1.229515E+0
0.704516	-2.319302E+0	-9.894136E-1
0.704518	-2.210195E+0	-6.826892E-1
0.704520	-1.960438E+0	-3.334801E-1
0.704522	-1.586769E+0	3.471869E-2
0.704524	-1.115579E+0	3.996993E-1
0.704526	-5.722941E-1	7.398978E-1
0.704528	8.004956E-3	1.032784E+0
0.704530	5.799369E-1	1.263875E+0
0.704532	1.122903E+0	1.412893E+0
0.704534	1.591201E+0	1.472115E+0
0.704536	1.961655E+0	1.443470E+0
0.704538	2.208196E+0	1.321487E+0
0.704540	2.314086E+0	1.118075E+0
0.704542	2.275786E+0	8.399941E-1
0.704544	2.095225E+0	5.133133E-1
0.704546	1.781416E+0	1.489763E-1
0.704548	1.355603E+0	-2.201882E-1
0.704550	8.457874E-1	-5.742252E-1
0.704552	2.799702E-1	-8.912490E-1
0.704554	-2.987201E-1	-1.155489E+0
0.704556	-8.632479E-1	-1.347634E+0
0.704558	-1.372095E+0	-1.453201E+0
0.704560	-1.796616E+0	-1.469294E+0
0.704562	-2.107524E+0	-1.392693E+0
0.704564	-2.281967E+0	-1.228549E+0
0.704566	-2.318658E+0	-9.874825E-1
0.704568	-2.209229E+0	-6.810799E-1
0.704570	-1.961082E+0	-3.350893E-1
0.704572	-1.586769E+0	3.310943E-2
0.704574	-1.114292E+0	4.013086E-1
0.704576	-5.703630E-1	7.408633E-1
