waveform	V_in	V_out
t0	4/22/2022  09:49:08,307853	4/22/2022  09:49:08,307864
delta t	0,000250	0,000250

time	V_in	V_out
4/22/2022  09:49:08,515603	2,522327E+0	1,889765E-3
4/22/2022  09:49:08,515853	2,523614E+0	2,805037E-4
4/22/2022  09:49:08,516103	2,523293E+0	2,211617E-3
4/22/2022  09:49:08,516353	2,524580E+0	3,177174E-3
4/22/2022  09:49:08,516603	2,522649E+0	3,499026E-3
4/22/2022  09:49:08,516853	2,524580E+0	1,889765E-3
4/22/2022  09:49:08,517103	2,523293E+0	2,855321E-3
4/22/2022  09:49:08,517353	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,517603	2,521361E+0	1,246060E-3
4/22/2022  09:49:08,517853	2,521361E+0	3,499026E-3
4/22/2022  09:49:08,518103	2,522327E+0	1,889765E-3
4/22/2022  09:49:08,518353	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,518603	2,523614E+0	3,177174E-3
4/22/2022  09:49:08,518853	2,523936E+0	1,567913E-3
4/22/2022  09:49:08,519103	2,523936E+0	2,855321E-3
4/22/2022  09:49:08,519353	2,521683E+0	1,567913E-3
4/22/2022  09:49:08,519603	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,519853	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,520103	2,522649E+0	4,142730E-3
4/22/2022  09:49:08,520353	2,522649E+0	1,567913E-3
4/22/2022  09:49:08,520603	2,521683E+0	6,023559E-4
4/22/2022  09:49:08,520853	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,521103	2,523614E+0	4,142730E-3
4/22/2022  09:49:08,521353	2,522327E+0	1,567913E-3
4/22/2022  09:49:08,521603	2,524258E+0	1,889765E-3
4/22/2022  09:49:08,521853	2,522971E+0	1,889765E-3
4/22/2022  09:49:08,522103	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,522353	2,523293E+0	2,533469E-3
4/22/2022  09:49:08,522603	2,523614E+0	2,855321E-3
4/22/2022  09:49:08,522853	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,523103	2,522649E+0	2,211617E-3
4/22/2022  09:49:08,523353	2,522327E+0	1,246060E-3
4/22/2022  09:49:08,523603	2,522649E+0	3,177174E-3
4/22/2022  09:49:08,523853	2,523293E+0	2,855321E-3
4/22/2022  09:49:08,524103	2,523936E+0	9,242081E-4
4/22/2022  09:49:08,524353	2,523936E+0	9,242081E-4
4/22/2022  09:49:08,524603	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,524853	2,522327E+0	1,567913E-3
4/22/2022  09:49:08,525103	2,524902E+0	1,889765E-3
4/22/2022  09:49:08,525353	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,525603	2,524580E+0	3,499026E-3
4/22/2022  09:49:08,525853	2,523936E+0	9,242081E-4
4/22/2022  09:49:08,526103	2,522649E+0	6,023559E-4
4/22/2022  09:49:08,526353	2,521040E+0	1,889765E-3
4/22/2022  09:49:08,526603	2,521040E+0	4,142730E-3
4/22/2022  09:49:08,526853	2,522005E+0	2,211617E-3
4/22/2022  09:49:08,527103	2,521683E+0	1,889765E-3
4/22/2022  09:49:08,527353	2,522971E+0	3,820878E-3
4/22/2022  09:49:08,527603	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,527853	2,522005E+0	6,023559E-4
4/22/2022  09:49:08,528103	2,522649E+0	9,242081E-4
4/22/2022  09:49:08,528353	2,522971E+0	2,855321E-3
4/22/2022  09:49:08,528603	2,522327E+0	2,855321E-3
4/22/2022  09:49:08,528853	2,522649E+0	1,889765E-3
4/22/2022  09:49:08,529103	2,523293E+0	2,211617E-3
4/22/2022  09:49:08,529353	2,521683E+0	2,211617E-3
4/22/2022  09:49:08,529603	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,529853	2,522327E+0	2,855321E-3
4/22/2022  09:49:08,530103	2,524258E+0	1,889765E-3
4/22/2022  09:49:08,530353	2,522649E+0	1,567913E-3
4/22/2022  09:49:08,530603	2,522971E+0	2,211617E-3
4/22/2022  09:49:08,530853	2,524902E+0	2,211617E-3
4/22/2022  09:49:08,531103	2,523293E+0	2,211617E-3
4/22/2022  09:49:08,531353	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,531603	2,524580E+0	2,533469E-3
4/22/2022  09:49:08,531853	2,523936E+0	2,855321E-3
4/22/2022  09:49:08,532103	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,532353	2,521361E+0	2,805037E-4
4/22/2022  09:49:08,532603	2,525546E+0	2,855321E-3
4/22/2022  09:49:08,532853	2,521683E+0	1,567913E-3
4/22/2022  09:49:08,533103	2,522327E+0	2,211617E-3
4/22/2022  09:49:08,533353	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,533603	2,524258E+0	1,246060E-3
4/22/2022  09:49:08,533853	2,524258E+0	3,177174E-3
4/22/2022  09:49:08,534103	2,522649E+0	1,246060E-3
4/22/2022  09:49:08,534353	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,534603	2,523293E+0	4,142730E-3
4/22/2022  09:49:08,534853	2,524258E+0	1,567913E-3
4/22/2022  09:49:08,535103	2,523293E+0	2,211617E-3
4/22/2022  09:49:08,535353	2,523293E+0	2,855321E-3
4/22/2022  09:49:08,535603	2,522005E+0	-4,134846E-5
4/22/2022  09:49:08,535853	2,522327E+0	1,567913E-3
4/22/2022  09:49:08,536103	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,536353	2,523936E+0	2,533469E-3
4/22/2022  09:49:08,536603	2,525546E+0	1,246060E-3
4/22/2022  09:49:08,536853	2,521683E+0	3,499026E-3
4/22/2022  09:49:08,537103	2,524258E+0	1,567913E-3
4/22/2022  09:49:08,537353	2,521040E+0	3,820878E-3
4/22/2022  09:49:08,537603	2,523293E+0	2,533469E-3
4/22/2022  09:49:08,537853	2,521683E+0	9,242081E-4
4/22/2022  09:49:08,538103	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,538353	2,523936E+0	1,246060E-3
4/22/2022  09:49:08,538603	2,522327E+0	2,533469E-3
4/22/2022  09:49:08,538853	2,524580E+0	2,805037E-4
4/22/2022  09:49:08,539103	2,522971E+0	3,499026E-3
4/22/2022  09:49:08,539353	2,522327E+0	2,855321E-3
4/22/2022  09:49:08,539603	2,522327E+0	1,889765E-3
4/22/2022  09:49:08,539853	2,522327E+0	1,889765E-3
4/22/2022  09:49:08,540103	2,522327E+0	4,142730E-3
4/22/2022  09:49:08,540353	2,521361E+0	2,211617E-3
4/22/2022  09:49:08,540603	2,521683E+0	2,533469E-3
4/22/2022  09:49:08,540853	2,520718E+0	2,211617E-3
4/22/2022  09:49:08,541103	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,541353	2,522971E+0	1,889765E-3
4/22/2022  09:49:08,541603	2,521361E+0	6,023559E-4
4/22/2022  09:49:08,541853	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,542103	2,522327E+0	2,855321E-3
4/22/2022  09:49:08,542353	2,522327E+0	3,820878E-3
4/22/2022  09:49:08,542603	2,522649E+0	6,023559E-4
4/22/2022  09:49:08,542853	2,523936E+0	2,211617E-3
4/22/2022  09:49:08,543103	2,522327E+0	4,142730E-3
4/22/2022  09:49:08,543353	2,522327E+0	2,855321E-3
4/22/2022  09:49:08,543603	2,524580E+0	2,533469E-3
4/22/2022  09:49:08,543853	2,522649E+0	1,567913E-3
4/22/2022  09:49:08,544103	2,523614E+0	9,242081E-4
4/22/2022  09:49:08,544353	2,523293E+0	3,499026E-3
4/22/2022  09:49:08,544603	2,523614E+0	1,567913E-3
4/22/2022  09:49:08,544853	2,521361E+0	1,889765E-3
4/22/2022  09:49:08,545103	2,524258E+0	1,889765E-3
4/22/2022  09:49:08,545353	2,522005E+0	1,889765E-3
4/22/2022  09:49:08,545603	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,545853	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,546103	2,521683E+0	2,211617E-3
4/22/2022  09:49:08,546353	2,524902E+0	6,023559E-4
4/22/2022  09:49:08,546603	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,546853	2,523614E+0	2,855321E-3
4/22/2022  09:49:08,547103	2,522649E+0	3,499026E-3
4/22/2022  09:49:08,547353	2,522649E+0	2,533469E-3
4/22/2022  09:49:08,547603	2,522005E+0	1,567913E-3
4/22/2022  09:49:08,547853	2,521361E+0	6,023559E-4
4/22/2022  09:49:08,548103	2,523293E+0	4,142730E-3
4/22/2022  09:49:08,548353	2,523614E+0	2,855321E-3
4/22/2022  09:49:08,548603	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,548853	2,522971E+0	2,805037E-4
4/22/2022  09:49:08,549103	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,549353	2,522327E+0	9,242081E-4
4/22/2022  09:49:08,549603	2,522971E+0	2,855321E-3
4/22/2022  09:49:08,549853	2,524580E+0	2,211617E-3
4/22/2022  09:49:08,550103	2,523293E+0	1,567913E-3
4/22/2022  09:49:08,550353	2,524258E+0	1,246060E-3
4/22/2022  09:49:08,550603	2,521361E+0	1,567913E-3
4/22/2022  09:49:08,550853	2,522649E+0	3,177174E-3
4/22/2022  09:49:08,551103	2,522649E+0	2,533469E-3
4/22/2022  09:49:08,551353	2,523614E+0	3,177174E-3
4/22/2022  09:49:08,551603	2,522971E+0	1,889765E-3
4/22/2022  09:49:08,551853	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,552103	2,521361E+0	1,246060E-3
4/22/2022  09:49:08,552353	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,552603	2,523936E+0	1,889765E-3
4/22/2022  09:49:08,552853	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,553103	2,522971E+0	1,889765E-3
4/22/2022  09:49:08,553353	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,553603	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,553853	2,522327E+0	2,533469E-3
4/22/2022  09:49:08,554103	2,523614E+0	1,567913E-3
4/22/2022  09:49:08,554353	2,523293E+0	2,533469E-3
4/22/2022  09:49:08,554603	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,554853	2,523293E+0	1,246060E-3
4/22/2022  09:49:08,555103	2,522005E+0	6,023559E-4
4/22/2022  09:49:08,555353	2,522649E+0	3,820878E-3
4/22/2022  09:49:08,555603	2,523936E+0	3,177174E-3
4/22/2022  09:49:08,555853	2,522327E+0	3,820878E-3
4/22/2022  09:49:08,556103	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,556353	2,505269E+0	-1,709951E-2
4/22/2022  09:49:08,556603	-2,473147E+0	-1,268511E-1
4/22/2022  09:49:08,556853	-2,493101E+0	-1,130618E-2
4/22/2022  09:49:08,557103	-2,493745E+0	-4,225427E-3
4/22/2022  09:49:08,557353	-2,494711E+0	-2,616166E-3
4/22/2022  09:49:08,557603	-2,494711E+0	-1,328757E-3
